Sample no.,X,Y
71553,65.18,126.07
71554,65.18,126.07
71555,65.18,126.07
71556,65.19,125.2
71557,64.39,125.22
71558,65.18,126.07
71559,65.19,125.2
71560,65.18,126.07
71561,65.18,126.07
71562,64.38,126.09
71563,65.18,126.07
71564,65.18,126.07
71565,65.18,126.07
71566,64.38,126.09
71567,65.18,126.07
71568,64.38,126.09
71569,64.38,126.09
71570,65.18,126.07
71571,64.39,125.22
71572,64.39,125.22
71573,64.39,125.22
71574,64.38,126.09
71575,64.39,125.22
71576,64.39,125.22
71577,65.19,125.2
71578,64.39,125.22
71579,65.19,125.2
71580,65.19,125.2
71581,64.39,125.22
71582,64.39,125.22
71583,64.39,125.22
71584,64.39,125.22
71585,65.18,126.07
71586,65.19,125.2
71587,64.39,125.22
71588,64.39,125.22
71589,65.18,126.07
71590,65.18,126.07
71591,65.18,126.07
71592,65.18,126.07
71593,65.18,126.07
71594,64.39,125.22
71595,65.19,125.2
71596,65.19,125.2
71597,65.18,126.07
71598,65.18,126.07
71599,65.18,126.07
71600,65.18,126.07
71601,65.19,125.2
71602,65.18,126.07
71603,64.39,125.22
71604,65.18,126.07
71605,64.39,125.22
71606,64.39,125.22
71607,65.19,125.2
71608,64.39,125.22
71609,64.39,125.22
71610,65.18,126.07
71611,64.38,126.09
71612,64.38,126.09
71613,65.19,125.2
71614,64.39,125.22
71615,64.39,125.22
71616,64.39,125.22
71617,64.39,125.22
71618,64.39,125.22
71619,64.39,125.22
71620,64.39,125.22
71621,64.39,125.22
71622,65.97,126.93
71623,65.18,126.07
71624,64.38,126.09
71625,65.18,126.07
71626,65.18,126.07
71627,65.17,126.95
71628,64.38,126.09
71629,65.18,126.07
71630,65.18,126.07
71631,65.18,126.07
71632,64.38,126.09
71633,64.38,126.09
71634,65.18,126.07
71635,64.38,126.09
71636,65.17,126.95
71637,64.38,126.09
71638,64.38,126.09
71639,64.38,126.09
71640,65.18,126.07
71641,64.39,125.22
71642,65.18,126.07
71643,65.18,126.07
71644,65.18,126.07
71645,65.18,126.07
71646,65.19,125.2
71647,65.18,126.07
71648,65.18,126.07
71649,65.18,126.07
71650,65.18,126.07
71651,65.18,126.07
71652,65.18,126.07
71653,65.98,126.05
71654,65.18,126.07
71655,65.19,125.2
71656,65.18,126.07
71657,65.18,126.07
71658,65.19,125.2
71659,65.18,126.07
71660,65.18,126.07
71661,65.18,126.07
71662,65.18,126.07
71663,65.18,126.07
71664,64.38,126.09
71665,65.18,126.07
71666,65.18,126.07
71667,65.18,126.07
71668,65.18,126.07
71669,65.18,126.07
71670,65.18,126.07
71671,65.18,126.07
71672,65.18,126.07
71673,65.18,126.07
71674,65.18,126.07
71675,65.18,126.07
71676,65.18,126.07
71677,65.19,125.2
71678,65.19,125.2
71679,65.19,125.2
71680,65.19,125.2
71681,65.19,125.2
71682,64.39,125.22
71683,65.19,125.2
71684,64.39,125.22
71685,65.19,125.2
71686,65.19,125.2
71687,65.19,125.2
71688,65.19,125.2
71689,65.18,126.07
71690,64.39,125.22
71691,65.19,125.2
71692,65.19,125.2
71693,65.19,125.2
71694,65.19,125.2
71695,65.18,126.07
71696,65.19,125.2
71697,65.18,126.07
71698,65.19,125.2
71699,65.19,125.2
71700,65.19,125.2
71701,65.18,126.07
71702,65.19,125.2
71703,65.18,126.07
71704,64.39,125.22
71705,65.19,125.2
71706,65.18,126.07
71707,65.18,126.07
71708,65.18,126.07
71709,65.19,125.2
71710,65.19,125.2
71711,65.19,125.2
71712,65.19,125.2
71713,65.19,125.2
71714,65.19,125.2
71715,65.19,125.2
71716,65.19,125.2
71717,64.39,125.22
71718,64.39,125.22
71719,65.18,126.07
71720,64.39,125.22
71721,65.19,125.2
71722,64.39,125.22
71723,64.39,125.22
71724,64.39,125.22
71725,64.39,125.22
71726,65.19,125.2
71727,64.39,125.22
71728,64.39,125.22
71729,64.39,125.22
71730,65.18,126.07
71731,64.39,125.22
71732,64.39,125.22
71733,64.38,126.09
71734,64.39,125.22
71735,64.39,125.22
71736,64.39,125.22
71737,64.38,126.09
71738,64.38,126.09
71739,64.38,126.09
71740,64.38,126.09
71741,64.38,126.09
71742,63.58,126.11
71743,63.58,126.11
71744,62.78,126.13
71745,62.79,125.26
71746,62.79,125.26
71747,62.79,125.26
71748,63.59,125.24
71749,62.79,125.26
71750,62.79,125.26
71751,62.79,125.26
71752,63.59,125.24
71753,62.79,125.26
71754,62.78,126.13
71755,62.78,126.13
71756,62.78,126.13
71757,62.78,126.13
71758,62.78,126.13
71759,61.19,125.3
71760,61.97,126.15
71761,61.99,125.28
71762,61.97,126.15
71763,62.78,126.13
71764,62.78,126.13
71765,62.79,125.26
71766,61.19,125.3
71767,61.17,126.17
71768,61.17,126.17
71769,61.16,127.04
71770,61.96,127.02
71771,61.96,127.02
71772,60.36,127.06
71773,61.95,127.9
71774,61.16,127.04
71775,61.15,127.92
71776,61.95,127.9
71777,61.95,127.9
71778,61.14,128.79
71779,61.15,127.92
71780,61.15,127.92
71781,61.14,128.79
71782,61.94,128.77
71783,61.94,128.77
71784,61.14,128.79
71785,61.94,128.77
71786,61.94,128.77
71787,61.14,128.79
71788,60.34,128.81
71789,60.35,127.94
71790,60.35,127.94
71791,60.35,127.94
71792,60.35,127.94
71793,60.35,127.94
71794,60.35,127.94
71795,60.35,127.94
71796,59.55,127.96
71797,60.35,127.94
71798,59.55,127.96
71799,60.35,127.94
71800,59.55,127.96
71801,60.35,127.94
71802,60.35,127.94
71803,60.35,127.94
71804,60.35,127.94
71805,60.35,127.94
71806,60.35,127.94
71807,60.35,127.94
71808,59.55,127.96
71809,60.35,127.94
71810,60.35,127.94
71811,60.35,127.94
71812,59.55,127.96
71813,60.35,127.94
71814,60.35,127.94
71815,60.35,127.94
71816,60.35,127.94
71817,57.17,126.28
71818,60.35,127.94
71819,57.96,127.13
71820,59.55,127.96
71821,60.36,127.06
71822,59.55,127.96
71823,60.35,127.94
71824,58.76,127.11
71825,60.35,127.94
71826,59.56,127.09
71827,60.36,127.06
71828,59.55,127.96
71829,59.55,127.96
71830,59.56,127.09
71831,59.55,127.96
71832,59.56,127.09
71833,58.76,127.11
71834,59.56,127.09
71835,59.56,127.09
71836,59.56,127.09
71837,59.56,127.09
71838,59.56,127.09
71839,59.56,127.09
71840,59.56,127.09
71841,59.56,127.09
71842,59.56,127.09
71843,59.56,127.09
71844,60.36,127.06
71845,63.55,127.86
71846,59.55,127.96
71847,60.36,127.06
71848,60.36,127.06
71849,60.36,127.06
71850,60.36,127.06
71851,60.35,127.94
71852,60.36,127.06
71853,60.35,127.94
71854,61.16,127.04
71855,60.36,127.06
71856,60.36,127.06
71857,60.36,127.06
71858,60.36,127.06
71859,64.38,126.09
71860,64.38,126.09
71861,64.36,127.84
71862,64.38,126.09
71863,60.36,127.06
71864,64.37,126.96
71865,61.16,127.04
71866,64.37,126.96
71867,64.37,126.96
71868,61.16,127.04
71869,64.37,126.96
71870,64.38,126.09
71871,64.38,126.09
71872,57.17,126.28
71873,64.37,126.96
71874,61.16,127.04
71875,61.16,127.04
71876,61.16,127.04
71877,64.37,126.96
71878,60.36,127.06
71879,64.36,127.84
71880,64.36,127.84
71881,60.36,127.06
71882,64.36,127.84
71883,60.35,127.94
71884,60.35,127.94
71885,60.36,127.06
71886,60.36,127.06
71887,60.36,127.06
71888,64.36,127.84
71889,60.36,127.06
71890,64.37,126.96
71891,64.37,126.96
71892,60.35,127.94
71893,64.36,127.84
71894,60.36,127.06
71895,61.15,127.92
71896,60.35,127.94
71897,60.36,127.06
71898,60.36,127.06
71899,60.35,127.94
71900,60.36,127.06
71901,57.17,126.28
71902,57.17,126.28
71903,60.36,127.06
71904,60.36,127.06
71905,57.17,126.28
71906,60.36,127.06
71907,59.56,127.09
71908,60.36,127.06
71909,59.56,127.09
71910,59.55,127.96
71911,57.17,126.28
71912,59.56,127.09
71913,59.56,127.09
71914,57.17,126.28
71915,60.36,127.06
71916,60.36,127.06
71917,60.36,127.06
71918,60.36,127.06
71919,59.55,127.96
71920,57.17,126.28
71921,57.16,127.15
71922,64.36,127.84
71923,57.17,126.28
71924,64.36,127.84
71925,64.37,126.96
71926,64.37,126.96
71927,64.37,126.96
71928,64.37,126.96
71929,64.37,126.96
71930,64.37,126.96
71931,64.37,126.96
71932,60.36,127.06
71933,60.36,127.06
71934,65.18,126.07
71935,64.37,126.96
71936,64.37,126.96
71937,64.37,126.96
71938,60.35,127.94
71939,61.16,127.04
71940,61.16,127.04
71941,60.36,127.06
71942,61.16,127.04
71943,60.35,127.94
71944,60.36,127.06
71945,61.16,127.04
71946,61.16,127.04
71947,61.16,127.04
71948,60.36,127.06
71949,63.55,127.86
71950,60.36,127.06
71951,61.16,127.04
71952,61.15,127.92
71953,61.16,127.04
71954,61.15,127.92
71955,61.16,127.04
71956,61.16,127.04
71957,61.16,127.04
71958,61.16,127.04
71959,60.36,127.06
71960,61.97,126.15
71961,62.79,125.26
71962,61.17,126.17
71963,63.58,126.11
71964,61.17,126.17
71965,61.97,126.15
71966,60.36,127.06
71967,60.37,126.19
71968,62.78,126.13
71969,63.58,126.11
71970,62.76,127
71971,62.78,126.13
71972,62.78,126.13
71973,60.36,127.06
71974,60.36,127.06
71975,62.78,126.13
71976,61.97,126.15
71977,61.97,126.15
71978,61.97,126.15
71979,60.37,126.19
71980,60.37,126.19
71981,60.37,126.19
71982,60.37,126.19
71983,61.17,126.17
71984,60.37,126.19
71985,61.17,126.17
71986,61.17,126.17
71987,61.17,126.17
71988,61.17,126.17
71989,61.17,126.17
71990,61.17,126.17
71991,61.17,126.17
71992,61.17,126.17
71993,61.17,126.17
71994,60.37,126.19
71995,61.97,126.15
71996,61.17,126.17
71997,61.17,126.17
71998,61.17,126.17
71999,60.37,126.19
72000,61.19,125.3
72001,60.39,125.32
72002,61.17,126.17
72003,61.17,126.17
72004,61.19,125.3
72005,61.17,126.17
72006,60.36,127.06
72007,60.37,126.19
72008,61.16,127.04
72009,61.17,126.17
72010,61.17,126.17
72011,61.17,126.17
72012,60.37,126.19
72013,60.37,126.19
72014,61.97,126.15
72015,61.97,126.15
72016,60.37,126.19
72017,61.17,126.17
72018,61.16,127.04
72019,61.16,127.04
72020,64.39,125.22
72021,61.17,126.17
72022,62.76,127
72023,61.96,127.02
72024,61.17,126.17
72025,60.36,127.06
72026,60.36,127.06
72027,61.16,127.04
72028,61.16,127.04
72029,59.56,127.09
72030,65.16,127.82
72031,61.16,127.04
72032,61.96,127.02
72033,61.96,127.02
72034,62.75,127.88
72035,62.75,127.88
72036,63.55,127.86
72037,63.55,127.86
72038,64.35,128.71
72039,65.14,129.56
72040,65.15,128.69
72041,65.14,129.56
72042,65.14,129.56
72043,65.14,129.56
72044,65.14,129.56
72045,65.14,129.56
72046,65.14,129.56
72047,65.14,129.56
72048,65.94,129.54
72049,65.93,130.41
72050,65.93,130.41
72051,65.93,130.41
72052,65.93,130.41
72053,65.93,130.41
72054,65.93,130.41
72055,65.93,130.41
72056,65.93,130.41
72057,66.73,130.39
72058,66.73,130.39
72059,66.73,130.39
72060,66.73,130.39
72061,66.73,130.39
72062,66.73,130.39
72063,66.73,130.39
72064,66.73,130.39
72065,66.73,130.39
72066,66.73,130.39
72067,66.73,130.39
72068,66.73,130.39
72069,66.73,130.39
72070,66.72,131.26
72071,66.72,131.26
72072,66.72,131.26
72073,67.51,132.11
72074,66.71,132.13
72075,67.5,132.98
72076,67.49,133.85
72077,67.48,134.72
72078,67.49,133.85
72079,67.48,134.72
72080,67.49,133.85
72081,67.49,133.85
72082,67.48,134.72
72083,68.28,134.7
72084,67.48,134.72
72085,67.48,134.72
72086,67.46,135.59
72087,68.28,134.7
72088,67.48,134.72
72089,67.48,134.72
72090,68.28,134.7
72091,68.28,134.7
72092,68.28,134.7
72093,68.28,134.7
72094,68.28,134.7
72095,68.28,134.7
72096,68.27,135.57
72097,68.27,135.57
72098,68.27,135.57
72099,67.49,133.85
72100,67.49,133.85
72101,67.48,134.72
72102,68.27,135.57
72103,68.28,134.7
72104,68.27,135.57
72105,67.49,133.85
72106,68.28,134.7
72107,67.48,134.72
72108,68.27,135.57
72109,67.48,134.72
72110,67.48,134.72
72111,67.48,134.72
72112,68.27,135.57
72113,68.27,135.57
72114,67.48,134.72
72115,68.27,135.57
72116,68.27,135.57
72117,67.49,133.85
72118,68.27,135.57
72119,68.27,135.57
72120,68.27,135.57
72121,68.28,134.7
72122,67.48,134.72
72123,68.27,135.57
72124,68.28,134.7
72125,68.27,135.57
72126,68.28,134.7
72127,67.48,134.72
72128,67.48,134.72
72129,68.28,134.7
72130,68.28,134.7
72131,67.48,134.72
72132,67.48,134.72
72133,68.27,135.57
72134,67.48,134.72
72135,68.27,135.57
72136,68.27,135.57
72137,68.27,135.57
72138,67.48,134.72
72139,68.27,135.57
72140,68.27,135.57
72141,68.27,135.57
72142,68.27,135.57
72143,68.27,135.57
72144,68.28,134.7
72145,68.27,135.57
72146,68.28,134.7
72147,68.28,134.7
72148,68.27,135.57
72149,68.27,135.57
72150,67.48,134.72
72151,68.27,135.57
72152,68.27,135.57
72153,68.27,135.57
72154,68.28,134.7
72155,68.28,134.7
72156,68.27,135.57
72157,68.27,135.57
72158,68.27,135.57
72159,68.27,135.57
72160,68.26,136.43
72161,68.27,135.57
72162,68.28,134.7
72163,68.28,134.7
72164,68.27,135.57
72165,68.28,134.7
72166,68.28,134.7
72167,68.27,135.57
72168,68.27,135.57
72169,68.27,135.57
72170,68.27,135.57
72171,68.27,135.57
72172,68.28,134.7
72173,68.27,135.57
72174,68.28,134.7
72175,68.28,134.7
72176,68.28,134.7
72177,68.28,134.7
72178,68.28,134.7
72179,68.28,134.7
72180,68.27,135.57
72181,68.27,135.57
72182,68.28,134.7
72183,68.27,135.57
72184,68.27,135.57
72185,68.27,135.57
72186,68.27,135.57
72187,68.27,135.57
72188,68.27,135.57
72189,68.27,135.57
72190,68.27,135.57
72191,68.27,135.57
72192,68.27,135.57
72193,69.08,135.55
72194,68.27,135.57
72195,68.27,135.57
72196,69.08,135.55
72197,68.27,135.57
72198,68.27,135.57
72199,68.27,135.57
72200,68.27,135.57
72201,68.27,135.57
72202,68.27,135.57
72203,68.27,135.57
72204,68.27,135.57
72205,68.27,135.57
72206,68.27,135.57
72207,68.27,135.57
72208,68.27,135.57
72209,68.27,135.57
72210,68.27,135.57
72211,68.28,134.7
72212,68.27,135.57
72213,68.28,134.7
72214,68.27,135.57
72215,68.27,135.57
72216,68.27,135.57
72217,68.27,135.57
72218,68.27,135.57
72219,68.27,135.57
72220,68.27,135.57
72221,68.27,135.57
72222,68.27,135.57
72223,68.27,135.57
72224,68.27,135.57
72225,68.28,134.7
72226,68.28,134.7
72227,68.28,134.7
72228,68.28,134.7
72229,68.27,135.57
72230,68.28,134.7
72231,67.48,134.72
72232,68.28,134.7
72233,68.28,134.7
72234,68.27,135.57
72235,68.28,134.7
72236,68.28,134.7
72237,68.27,135.57
72238,68.27,135.57
72239,68.27,135.57
72240,67.48,134.72
72241,68.26,136.43
72242,67.48,134.72
72243,68.27,135.57
72244,67.48,134.72
72245,67.48,134.72
72246,68.26,136.43
72247,68.26,136.43
72248,68.26,136.43
72249,68.26,136.43
72250,68.26,136.43
72251,68.27,135.57
72252,68.27,135.57
72253,67.48,134.72
72254,67.46,135.59
72255,67.46,135.59
72256,67.46,135.59
72257,67.46,135.59
72258,68.28,134.7
72259,68.27,135.57
72260,68.28,134.7
72261,68.28,134.7
72262,68.28,134.7
72263,68.28,134.7
72264,68.27,135.57
72265,68.27,135.57
72266,68.27,135.57
72267,68.27,135.57
72268,68.27,135.57
72269,68.26,136.43
72270,68.27,135.57
72271,67.49,133.85
72272,68.27,135.57
72273,68.27,135.57
72274,68.27,135.57
72275,68.27,135.57
72276,68.27,135.57
72277,68.27,135.57
72278,68.27,135.57
72279,68.27,135.57
72280,68.27,135.57
72281,68.27,135.57
72282,68.27,135.57
72283,68.27,135.57
72284,68.27,135.57
72285,68.27,135.57
72286,68.27,135.57
72287,68.27,135.57
72288,68.27,135.57
72289,68.27,135.57
72290,68.27,135.57
72291,68.27,135.57
72292,68.26,136.43
72293,68.27,135.57
72294,68.27,135.57
72295,68.27,135.57
72296,68.27,135.57
72297,68.26,136.43
72298,68.27,135.57
72299,68.27,135.57
72300,68.27,135.57
72301,68.27,135.57
72302,68.27,135.57
72303,68.26,136.43
72304,68.26,136.43
72305,68.27,135.57
72306,67.48,134.72
72307,67.48,134.72
72308,67.48,134.72
72309,68.27,135.57
72310,68.27,135.57
72311,68.26,136.43
72312,68.27,135.57
72313,68.27,135.57
72314,68.27,135.57
72315,67.48,134.72
72316,68.27,135.57
72317,68.27,135.57
72318,68.27,135.57
72319,68.27,135.57
72320,68.27,135.57
72321,68.27,135.57
72322,68.27,135.57
72323,68.27,135.57
72324,68.27,135.57
72325,68.28,134.7
72326,68.26,136.43
72327,67.48,134.72
72328,67.48,134.72
72329,67.48,134.72
72330,68.27,135.57
72331,67.48,134.72
72332,67.48,134.72
72333,68.27,135.57
72334,68.27,135.57
72335,68.27,135.57
72336,68.27,135.57
72337,67.46,135.59
72338,68.27,135.57
72339,68.27,135.57
72340,68.27,135.57
72341,68.27,135.57
72342,67.48,134.72
72343,67.48,134.72
72344,68.26,136.43
72345,68.26,136.43
72346,68.26,136.43
72347,68.26,136.43
72348,68.27,135.57
72349,68.27,135.57
72350,68.27,135.57
72351,67.46,135.59
72352,67.48,134.72
72353,67.46,135.59
72354,68.27,135.57
72355,68.26,136.43
72356,68.27,135.57
72357,68.28,134.7
72358,68.28,134.7
72359,68.27,135.57
72360,68.28,134.7
72361,68.27,135.57
72362,68.27,135.57
72363,69.06,136.41
72364,68.26,136.43
72365,69.06,136.41
72366,68.26,136.43
72367,68.26,136.43
72368,68.26,136.43
72369,68.28,134.7
72370,67.48,134.72
72371,68.28,134.7
72372,67.48,134.72
72373,67.48,134.72
72374,68.28,134.7
72375,68.27,135.57
72376,68.27,135.57
72377,68.27,135.57
72378,68.27,135.57
72379,68.27,135.57
72380,68.27,135.57
72381,68.27,135.57
72382,68.28,134.7
72383,68.27,135.57
72384,68.26,136.43
72385,68.28,134.7
72386,68.26,136.43
72387,67.48,134.72
72388,67.48,134.72
72389,67.48,134.72
72390,68.28,134.7
72391,68.28,134.7
72392,68.28,134.7
72393,68.27,135.57
72394,68.27,135.57
72395,68.28,134.7
72396,67.48,134.72
72397,67.48,134.72
72398,67.48,134.72
72399,68.26,136.43
72400,68.26,136.43
72401,68.26,136.43
72402,68.27,135.57
72403,68.26,136.43
72404,68.26,136.43
72405,68.26,136.43
72406,68.26,136.43
72407,68.26,136.43
72408,68.26,136.43
72409,68.26,136.43
72410,68.26,136.43
72411,68.26,136.43
72412,68.26,136.43
72413,68.26,136.43
72414,68.26,136.43
72415,68.26,136.43
72416,68.26,136.43
72417,68.26,136.43
72418,68.26,136.43
72419,68.27,135.57
72420,68.27,135.57
72421,68.27,135.57
72422,68.27,135.57
72423,68.26,136.43
72424,68.27,135.57
72425,68.26,136.43
72426,68.27,135.57
72427,68.27,135.57
72428,68.26,136.43
72429,68.26,136.43
72430,67.46,135.59
72431,67.46,135.59
72432,67.48,134.72
72433,67.48,134.72
72434,67.46,135.59
72435,67.48,134.72
72436,67.46,135.59
72437,67.46,135.59
72438,67.48,134.72
72439,67.48,134.72
72440,67.48,134.72
72441,67.48,134.72
72442,67.46,135.59
72443,67.48,134.72
72444,68.26,136.43
72445,67.48,134.72
72446,68.26,136.43
72447,68.26,136.43
72448,68.26,136.43
72449,68.26,136.43
72450,68.26,136.43
72451,68.26,136.43
72452,68.26,136.43
72453,68.26,136.43
72454,68.26,136.43
72455,68.26,136.43
72456,68.26,136.43
72457,68.26,136.43
72458,68.26,136.43
72459,67.46,135.59
72460,68.27,135.57
72461,68.26,136.43
72462,68.26,136.43
72463,67.46,135.59
72464,67.46,135.59
72465,68.26,136.43
72466,68.26,136.43
72467,68.26,136.43
72468,67.46,135.59
72469,68.26,136.43
72470,68.27,135.57
72471,68.26,136.43
72472,67.48,134.72
72473,67.46,135.59
72474,68.27,135.57
72475,67.48,134.72
72476,67.48,134.72
72477,68.26,136.43
72478,67.48,134.72
72479,67.48,134.72
72480,68.26,136.43
72481,67.48,134.72
72482,67.48,134.72
72483,67.46,135.59
72484,67.48,134.72
72485,67.48,134.72
72486,67.48,134.72
72487,67.48,134.72
72488,67.48,134.72
72489,67.48,134.72
72490,67.48,134.72
72491,67.48,134.72
72492,67.48,134.72
72493,67.48,134.72
72494,67.48,134.72
72495,67.48,134.72
72496,67.48,134.72
72497,67.48,134.72
72498,67.48,134.72
72499,67.48,134.72
72500,68.27,135.57
72501,68.27,135.57
72502,68.27,135.57
72503,68.27,135.57
72504,68.27,135.57
72505,68.27,135.57
72506,68.27,135.57
72507,68.27,135.57
72508,68.26,136.43
72509,68.26,136.43
72510,68.26,136.43
72511,67.48,134.72
72512,68.27,135.57
72513,68.28,134.7
72514,68.28,134.7
72515,67.48,134.72
72516,67.48,134.72
72517,67.48,134.72
72518,67.49,133.85
72519,68.27,135.57
72520,68.27,135.57
72521,68.28,134.7
72522,67.49,133.85
72523,67.49,133.85
72524,67.48,134.72
72525,67.48,134.72
72526,68.27,135.57
72527,68.28,134.7
72528,68.26,136.43
72529,68.26,136.43
72530,68.26,136.43
72531,68.26,136.43
72532,68.26,136.43
72533,68.26,136.43
72534,68.28,134.7
72535,67.48,134.72
72536,67.48,134.72
72537,67.48,134.72
72538,67.48,134.72
72539,67.49,133.85
72540,67.49,133.85
72541,67.49,133.85
72542,67.49,133.85
72543,67.48,134.72
72544,67.49,133.85
72545,67.49,133.85
72546,67.49,133.85
72547,67.48,134.72
72548,67.48,134.72
72549,67.48,134.72
72550,67.48,134.72
72551,67.48,134.72
72552,67.46,135.59
72553,68.27,135.57
72554,67.48,134.72
72555,67.48,134.72
72556,68.27,135.57
72557,67.48,134.72
72558,67.46,135.59
72559,67.46,135.59
72560,67.46,135.59
72561,67.46,135.59
72562,67.49,133.85
72563,67.49,133.85
72564,67.49,133.85
72565,67.5,132.98
72566,67.5,132.98
72567,67.49,133.85
72568,67.5,132.98
72569,67.5,132.98
72570,67.5,132.98
72571,67.5,132.98
72572,67.51,132.11
72573,68.31,132.96
72574,68.31,132.96
72575,68.31,132.96
72576,68.31,132.96
72577,68.31,132.96
72578,68.31,132.96
72579,68.31,132.96
72580,68.31,132.96
72581,68.31,132.96
72582,69.11,132.94
72583,69.11,132.94
72584,68.31,132.96
72585,68.31,132.96
72586,69.11,132.94
72587,68.31,132.96
72588,68.31,132.96
72589,68.31,132.96
72590,68.31,132.96
72591,68.31,132.96
72592,68.31,132.96
72593,68.31,132.96
72594,67.51,132.11
72595,67.51,132.11
72596,67.51,132.11
72597,66.71,132.13
72598,66.71,132.13
72599,66.71,132.13
72600,66.72,131.26
72601,66.72,131.26
72602,66.72,131.26
72603,66.72,131.26
72604,66.72,131.26
72605,66.72,131.26
72606,66.72,131.26
72607,66.72,131.26
72608,66.72,131.26
72609,66.72,131.26
72610,67.51,132.11
72611,66.72,131.26
72612,67.51,132.11
72613,67.51,132.11
72614,66.71,132.13
72615,66.71,132.13
72616,66.72,131.26
72617,66.71,132.13
72618,67.51,132.11
72619,66.72,131.26
72620,66.71,132.13
72621,66.71,132.13
72622,67.51,132.11
72623,66.72,131.26
72624,67.51,132.11
72625,67.51,132.11
72626,67.51,132.11
72627,67.51,132.11
72628,67.51,132.11
72629,67.51,132.11
72630,67.51,132.11
72631,67.51,132.11
72632,67.51,132.11
72633,67.51,132.11
72634,67.51,132.11
72635,67.51,132.11
72636,67.51,132.11
72637,67.51,132.11
72638,67.51,132.11
72639,67.51,132.11
72640,67.51,132.11
72641,67.51,132.11
72642,67.51,132.11
72643,67.51,132.11
72644,67.51,132.11
72645,67.51,132.11
72646,67.51,132.11
72647,67.51,132.11
72648,67.51,132.11
72649,67.51,132.11
72650,67.51,132.11
72651,66.71,132.13
72652,66.71,132.13
72653,66.72,131.26
72654,66.72,131.26
72655,66.72,131.26
72656,66.71,132.13
72657,66.72,131.26
72658,66.72,131.26
72659,67.51,132.11
72660,67.51,132.11
72661,66.71,132.13
72662,66.71,132.13
72663,66.72,131.26
72664,67.51,132.11
72665,66.72,131.26
72666,66.72,131.26
72667,66.72,131.26
72668,66.72,131.26
72669,66.72,131.26
72670,66.72,131.26
72671,66.72,131.26
72672,67.53,131.24
72673,67.53,131.24
